HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
204,6,E06000023,,352952,37,1545,South West,,Junction 18 M5,178100,"Bristol, City of",4,26021,102,400,E,275,5/16/2006,2006,178100,4,29,860,M5,352500,24,TM,352600,0,178032,merge of feeder roads,7
174,13,E06000023,,352952,37,1748,South West,,Junction 18 M5,178100,"Bristol, City of",8,26021,150,413,E,274,5/16/2006,2006,178100,8,21,1040,M5,352500,23,TM,352600,0,178032,merge of feeder roads,8
151,7,E06000023,,352952,30,1327,South West,,Junction 18 M5,178100,"Bristol, City of",7,26021,121,356,E,247,5/16/2006,2006,178100,7,32,710,M5,352500,15,TM,352600,0,178032,merge of feeder roads,9
125,4,E06000023,,352952,40,1158,South West,,Junction 18 M5,178100,"Bristol, City of",12,26021,118,353,E,205,5/16/2006,2006,178100,2,31,594,M5,352500,27,TM,352600,0,178032,merge of feeder roads,10
128,6,E06000023,,352952,33,1209,South West,,Junction 18 M5,178100,"Bristol, City of",7,26021,92,339,E,205,5/16/2006,2006,178100,5,53,654,M5,352500,26,TM,352600,0,178032,merge of feeder roads,11
129,9,E06000023,,352952,21,1298,South West,,Junction 18 M5,178100,"Bristol, City of",5,26021,85,335,E,195,5/16/2006,2006,178100,4,69,755,M5,352500,26,TM,352600,0,178032,merge of feeder roads,12
115,5,E06000023,,352952,31,1362,South West,,Junction 18 M5,178100,"Bristol, City of",7,26021,60,296,E,195,5/16/2006,2006,178100,17,53,849,M5,352500,30,TM,352600,0,178032,merge of feeder roads,13
120,10,E06000023,,352952,29,1478,South West,,Junction 18 M5,178100,"Bristol, City of",21,26021,91,338,E,237,5/16/2006,2006,178100,9,45,884,M5,352500,32,TM,352600,0,178032,merge of feeder roads,14
106,18,E06000023,,352952,42,1753,South West,,Junction 18 M5,178100,"Bristol, City of",5,26021,94,279,E,302,5/16/2006,2006,178100,11,19,1143,M5,352500,13,TM,352600,0,178032,merge of feeder roads,15
97,16,E06000023,,352952,19,2363,South West,,Junction 18 M5,178100,"Bristol, City of",8,26021,79,231,E,306,5/16/2006,2006,178100,15,15,1795,M5,352500,13,TM,352600,0,178032,merge of feeder roads,16
55,12,E06000023,,352952,2,2797,South West,,Junction 18 M5,178100,"Bristol, City of",3,26021,71,151,E,293,5/16/2006,2006,178100,23,18,2318,M5,352500,2,TM,352600,0,178032,merge of feeder roads,17
31,12,E06000023,,352952,1,1681,South West,,Junction 18 M5,178100,"Bristol, City of",9,26021,112,167,E,157,5/16/2006,2006,178100,8,10,1337,M5,352500,4,TM,352600,0,178032,merge of feeder roads,18
103,13,E06000023,,352952,14,2396,South West,,Junction 18 M5,178100,"Bristol, City of",6,26021,92,277,W,426,5/16/2006,2006,178100,22,26,1658,M5,352500,36,TM,352600,0,178032,merge of feeder roads,7
120,16,E06000023,,352952,24,2362,South West,,Junction 18 M5,178100,"Bristol, City of",13,26021,87,279,W,266,5/16/2006,2006,178100,18,19,1783,M5,352500,16,TM,352600,0,178032,merge of feeder roads,8
139,6,E06000023,,352952,28,1661,South West,,Junction 18 M5,178100,"Bristol, City of",6,26021,108,326,W,249,5/16/2006,2006,178100,7,23,1073,M5,352500,22,TM,352600,0,178032,merge of feeder roads,9
