dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,S Ref E,A-Junction,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
5/24/2006,0,0,UU,,,,0,0,10,South Gloucestershire,,E06000025,990404,0,7,1,,E,0,0,364840,,177735,U,west of Pilgrims Way,0,South West,Bromley Heath Avenue,0,2,12,2006
5/24/2006,0,0,UU,,,,0,0,53,South Gloucestershire,,E06000025,990404,0,8,0,,E,0,0,364840,,177735,U,west of Pilgrims Way,0,South West,Bromley Heath Avenue,0,6,59,2006
5/24/2006,0,0,UU,,,,0,0,17,South Gloucestershire,,E06000025,990404,0,9,0,,E,0,0,364840,,177735,U,west of Pilgrims Way,0,South West,Bromley Heath Avenue,0,3,20,2006
5/24/2006,0,0,UU,,,,0,0,19,South Gloucestershire,,E06000025,990404,0,10,0,,E,0,0,364840,,177735,U,west of Pilgrims Way,0,South West,Bromley Heath Avenue,0,4,23,2006
5/24/2006,0,0,UU,,,,1,0,39,South Gloucestershire,,E06000025,990404,0,11,0,,E,0,0,364840,,177735,U,west of Pilgrims Way,0,South West,Bromley Heath Avenue,0,3,43,2006
5/24/2006,0,0,UU,,,,0,0,29,South Gloucestershire,,E06000025,990404,1,12,1,,E,1,0,364840,,177735,U,west of Pilgrims Way,0,South West,Bromley Heath Avenue,0,4,34,2006
5/24/2006,0,0,UU,,,,0,0,23,South Gloucestershire,,E06000025,990404,0,13,0,,E,0,0,364840,,177735,U,west of Pilgrims Way,0,South West,Bromley Heath Avenue,0,1,24,2006
5/24/2006,0,0,UU,,,,0,0,34,South Gloucestershire,,E06000025,990404,0,14,1,,E,0,0,364840,,177735,U,west of Pilgrims Way,0,South West,Bromley Heath Avenue,0,0,34,2006
5/24/2006,0,0,UU,,,,1,0,59,South Gloucestershire,,E06000025,990404,1,15,1,,E,1,0,364840,,177735,U,west of Pilgrims Way,0,South West,Bromley Heath Avenue,0,3,64,2006
5/24/2006,0,0,UU,,,,0,0,71,South Gloucestershire,,E06000025,990404,0,16,7,,E,0,0,364840,,177735,U,west of Pilgrims Way,0,South West,Bromley Heath Avenue,0,5,76,2006
5/24/2006,0,0,UU,,,,0,0,77,South Gloucestershire,,E06000025,990404,0,17,7,,E,0,0,364840,,177735,U,west of Pilgrims Way,0,South West,Bromley Heath Avenue,0,10,87,2006
5/24/2006,0,0,UU,,,,1,0,56,South Gloucestershire,,E06000025,990404,0,18,2,,E,0,0,364840,,177735,U,west of Pilgrims Way,0,South West,Bromley Heath Avenue,0,4,61,2006
5/24/2006,0,0,UU,,,,2,0,117,South Gloucestershire,,E06000025,990404,0,7,7,,W,0,0,364840,,177735,U,west of Pilgrims Way,0,South West,Bromley Heath Avenue,0,14,133,2006
5/24/2006,0,0,UU,,,,1,0,122,South Gloucestershire,,E06000025,990404,0,8,5,,W,0,0,364840,,177735,U,west of Pilgrims Way,0,South West,Bromley Heath Avenue,0,3,126,2006
5/24/2006,0,0,UU,,,,1,0,55,South Gloucestershire,,E06000025,990404,0,9,2,,W,0,0,364840,,177735,U,west of Pilgrims Way,0,South West,Bromley Heath Avenue,0,2,58,2006
5/24/2006,0,0,UU,,,,0,0,38,South Gloucestershire,,E06000025,990404,0,10,0,,W,0,0,364840,,177735,U,west of Pilgrims Way,0,South West,Bromley Heath Avenue,0,5,43,2006
5/24/2006,0,0,UU,,,,1,0,28,South Gloucestershire,,E06000025,990404,0,11,1,,W,0,0,364840,,177735,U,west of Pilgrims Way,0,South West,Bromley Heath Avenue,0,3,32,2006
5/24/2006,0,0,UU,,,,0,0,41,South Gloucestershire,,E06000025,990404,0,12,0,,W,0,0,364840,,177735,U,west of Pilgrims Way,0,South West,Bromley Heath Avenue,0,6,47,2006
5/24/2006,0,0,UU,,,,0,0,40,South Gloucestershire,,E06000025,990404,0,13,0,,W,0,0,364840,,177735,U,west of Pilgrims Way,0,South West,Bromley Heath Avenue,0,2,42,2006
5/24/2006,0,0,UU,,,,0,0,32,South Gloucestershire,,E06000025,990404,1,14,1,,W,1,0,364840,,177735,U,west of Pilgrims Way,0,South West,Bromley Heath Avenue,0,3,36,2006
5/24/2006,0,0,UU,,,,0,0,37,South Gloucestershire,,E06000025,990404,0,15,1,,W,0,0,364840,,177735,U,west of Pilgrims Way,0,South West,Bromley Heath Avenue,0,2,39,2006
5/24/2006,0,0,UU,,,,0,0,29,South Gloucestershire,,E06000025,990404,1,16,0,,W,1,0,364840,,177735,U,west of Pilgrims Way,0,South West,Bromley Heath Avenue,0,1,31,2006
5/24/2006,0,0,UU,,,,1,0,30,South Gloucestershire,,E06000025,990404,0,17,4,,W,0,0,364840,,177735,U,west of Pilgrims Way,0,South West,Bromley Heath Avenue,0,3,34,2006
5/24/2006,0,0,UU,,,,1,0,40,South Gloucestershire,,E06000025,990404,0,18,0,,W,0,0,364840,,177735,U,west of Pilgrims Way,0,South West,Bromley Heath Avenue,0,2,43,2006
5/11/2006,19,3,PU,160900,335210,332680,19,4,720,North Somerset,161050,E06000024,99375,78,7,13,A371,E,39,54,333500,A3033 Drove Road,160530,A370,,2,South West,,11,183,1054,2006
5/11/2006,6,6,PU,160900,335210,332680,14,7,883,North Somerset,161050,E06000024,99375,65,8,10,A371,E,35,15,333500,A3033 Drove Road,160530,A370,,6,South West,,5,257,1234,2006
5/11/2006,8,3,PU,160900,335210,332680,8,2,1061,North Somerset,161050,E06000024,99375,61,9,6,A371,E,37,19,333500,A3033 Drove Road,160530,A370,,6,South West,,5,255,1404,2006
5/11/2006,7,2,PU,160900,335210,332680,7,3,1097,North Somerset,161050,E06000024,99375,73,10,12,A371,E,45,9,333500,A3033 Drove Road,160530,A370,,8,South West,,8,225,1411,2006
