HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
162,5,E06000025,,360686,29,3836,South West,,16,183775,South Gloucestershire,36,99607,102,457,E,681,9/28/2006,2006,183482,20,92,2673,M5,361812,36,TM,361000,0,183284,15 / M4,7
135,6,E06000025,,360686,17,3400,South West,,16,183775,South Gloucestershire,22,99607,89,417,E,473,9/28/2006,2006,183482,20,128,2484,M5,361812,26,TM,361000,0,183284,15 / M4,8
134,9,E06000025,,360686,35,3142,South West,,16,183775,South Gloucestershire,34,99607,88,425,E,462,9/28/2006,2006,183482,6,114,2240,M5,361812,20,TM,361000,0,183284,15 / M4,9
111,11,E06000025,,360686,39,3570,South West,,16,183775,South Gloucestershire,47,99607,109,464,E,457,9/28/2006,2006,183482,13,138,2625,M5,361812,20,TM,361000,0,183284,15 / M4,10
125,55,E06000025,,360686,34,4607,South West,,16,183775,South Gloucestershire,66,99607,102,478,E,518,9/28/2006,2006,183482,14,133,3542,M5,361812,18,TM,361000,0,183284,15 / M4,11
186,33,E06000025,,360686,19,4804,South West,,16,183775,South Gloucestershire,37,99607,90,481,E,606,9/28/2006,2006,183482,48,117,3636,M5,361812,32,TM,361000,0,183284,15 / M4,12
107,17,E06000025,,360686,32,4881,South West,,16,183775,South Gloucestershire,26,99607,97,382,E,500,9/28/2006,2006,183482,32,102,3950,M5,361812,18,TM,361000,0,183284,15 / M4,13
151,17,E06000025,,360686,25,4897,South West,,16,183775,South Gloucestershire,30,99607,90,413,E,456,9/28/2006,2006,183482,29,95,3982,M5,361812,22,TM,361000,0,183284,15 / M4,14
93,17,E06000025,,360686,13,5252,South West,,16,183775,South Gloucestershire,16,99607,64,279,E,615,9/28/2006,2006,183482,33,79,4308,M5,361812,14,TM,361000,1,183284,15 / M4,15
73,13,E06000025,,360686,22,5706,South West,,16,183775,South Gloucestershire,26,99607,69,282,E,447,9/28/2006,2006,183482,36,76,4928,M5,361812,16,TM,361000,1,183284,15 / M4,16
