HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
25,15,E06000025,360131,1,1164,South West,A4174,180663,South Gloucestershire,0,16374,4,36,N,138,3/27/2009,2009,180000,27,2,948,A38,360465,4,PU,360460,74,178978,B4057,7
19,25,E06000025,360131,3,1338,South West,A4174,180663,South Gloucestershire,2,16374,3,34,N,122,3/27/2009,2009,180000,25,1,1132,A38,360465,6,PU,360460,112,178978,B4057,8
16,22,E06000025,360131,2,1152,South West,A4174,180663,South Gloucestershire,0,16374,2,31,N,112,3/27/2009,2009,180000,35,2,952,A38,360465,9,PU,360460,31,178978,B4057,9
20,14,E06000025,360131,6,1236,South West,A4174,180663,South Gloucestershire,5,16374,5,43,N,156,3/27/2009,2009,180000,11,0,1012,A38,360465,7,PU,360460,6,178978,B4057,10
37,18,E06000025,360131,1,1271,South West,A4174,180663,South Gloucestershire,1,16374,2,44,N,154,3/27/2009,2009,180000,26,0,1029,A38,360465,3,PU,360460,13,178978,B4057,11
15,12,E06000025,360131,2,1790,South West,A4174,180663,South Gloucestershire,0,16374,3,22,N,179,3/27/2009,2009,180000,38,0,1539,A38,360465,2,PU,360460,40,178978,B4057,12
10,14,E06000025,360131,1,1163,South West,A4174,180663,South Gloucestershire,0,16374,1,16,N,110,3/27/2009,2009,180000,27,4,996,A38,360465,0,PU,360460,16,178978,B4057,13
20,16,E06000025,360131,1,1056,South West,A4174,180663,South Gloucestershire,1,16374,1,29,N,106,3/27/2009,2009,180000,17,3,888,A38,360465,3,PU,360460,9,178978,B4057,14
14,12,E06000025,360131,5,1234,South West,A4174,180663,South Gloucestershire,2,16374,3,31,N,130,3/27/2009,2009,180000,18,4,1043,A38,360465,3,PU,360460,12,178978,B4057,15
12,20,E06000025,360131,2,1165,South West,A4174,180663,South Gloucestershire,1,16374,1,20,N,104,3/27/2009,2009,180000,30,3,991,A38,360465,1,PU,360460,16,178978,B4057,16
5,21,E06000025,360131,1,1027,South West,A4174,180663,South Gloucestershire,0,16374,0,8,N,97,3/27/2009,2009,180000,22,1,879,A38,360465,1,PU,360460,13,178978,B4057,17
7,25,E06000025,360131,0,718,South West,A4174,180663,South Gloucestershire,0,16374,1,11,N,57,3/27/2009,2009,180000,7,3,618,A38,360465,0,PU,360460,9,178978,B4057,18
37,29,E06000025,360131,7,1722,South West,A4174,180663,South Gloucestershire,1,16374,1,55,S,209,3/27/2009,2009,180000,30,2,1399,A38,360465,7,PU,360460,25,178978,B4057,7
25,27,E06000025,360131,7,1856,South West,A4174,180663,South Gloucestershire,2,16374,2,46,S,194,3/27/2009,2009,180000,47,2,1542,A38,360465,8,PU,360460,20,178978,B4057,8
27,20,E06000025,360131,6,1328,South West,A4174,180663,South Gloucestershire,0,16374,2,41,S,153,3/27/2009,2009,180000,16,0,1098,A38,360465,6,PU,360460,6,178978,B4057,9
24,15,E06000025,360131,7,1085,South West,A4174,180663,South Gloucestershire,2,16374,1,35,S,165,3/27/2009,2009,180000,17,0,853,A38,360465,1,PU,360460,5,178978,B4057,10
21,16,E06000025,360131,6,1182,South West,A4174,180663,South Gloucestershire,0,16374,1,32,S,176,3/27/2009,2009,180000,9,1,949,A38,360465,3,PU,360460,5,178978,B4057,11
18,21,E06000025,360131,3,1463,South West,A4174,180663,South Gloucestershire,0,16374,3,30,S,150,3/27/2009,2009,180000,25,4,1237,A38,360465,2,PU,360460,5,178978,B4057,12
19,14,E06000025,360131,7,1460,South West,A4174,180663,South Gloucestershire,0,16374,0,33,S,156,3/27/2009,2009,180000,16,2,1241,A38,360465,5,PU,360460,6,178978,B4057,13
27,17,E06000025,360131,4,1428,South West,A4174,180663,South Gloucestershire,1,16374,2,42,S,155,3/27/2009,2009,180000,17,2,1197,A38,360465,6,PU,360460,24,178978,B4057,14
22,18,E06000025,360131,5,1411,South West,A4174,180663,South Gloucestershire,0,16374,1,30,S,137,3/27/2009,2009,180000,26,0,1200,A38,360465,2,PU,360460,40,178978,B4057,15
18,25,E06000025,360131,2,1573,South West,A4174,180663,South Gloucestershire,0,16374,0,22,S,104,3/27/2009,2009,180000,34,1,1388,A38,360465,1,PU,360460,53,178978,B4057,16
6,19,E06000025,360131,0,1614,South West,A4174,180663,South Gloucestershire,1,16374,3,11,S,88,3/27/2009,2009,180000,38,1,1458,A38,360465,0,PU,360460,69,178978,B4057,17
3,16,E06000025,360131,0,1346,South West,A4174,180663,South Gloucestershire,0,16374,0,5,S,70,3/27/2009,2009,180000,14,2,1241,A38,360465,0,PU,360460,27,178978,B4057,18
